src_id	dst_id	edge_type	weight
MT585274	MT585294	phage-phage	0.844573
MT585274	MT585295	phage-phage	1.0
MT585274	MT585296	phage-phage	1.0
MT585274	MT585297	phage-phage	0.844573
MT585274	MT585298	phage-phage	0.844573
MT585274	MT585299	phage-phage	0.844573
MT585274	MT585300	phage-phage	0.844573
MT585274	MT585301	phage-phage	0.844573
MT585274	MT585302	phage-phage	0.844573
MT585274	MT585303	phage-phage	0.844573
MT585274	MT585304	phage-phage	0.844573
MT585274	MT585305	phage-phage	0.844573
MT585274	MT585306	phage-phage	0.844573
MT585274	MT585307	phage-phage	0.844573
MT585274	MT585308	phage-phage	0.844573
MT585274	MT585309	phage-phage	0.844573
MT585274	MT585311	phage-phage	0.844573
MT585274	MT585312	phage-phage	0.844573
MT585274	MT585314	phage-phage	0.844573
MT585274	MT585315	phage-phage	0.844573
MT585275	MT585276	phage-phage	1.0
MT585275	MT585277	phage-phage	0.844573
MT585275	MT585278	phage-phage	1.0
MT585275	MT585279	phage-phage	1.0
MT585275	MT585280	phage-phage	0.844573
MT585275	MT585283	phage-phage	0.844573
MT585275	MT585284	phage-phage	0.844573
MT585275	MT585285	phage-phage	0.844573
MT585275	MT585286	phage-phage	0.844573
MT585275	MT585287	phage-phage	0.844573
MT585275	MT585288	phage-phage	0.844573
MT585275	MT585289	phage-phage	0.844573
MT585275	MT585290	phage-phage	1.0
MT585275	MT585291	phage-phage	1.0
MT585275	MT585292	phage-phage	0.844573
MT585275	MT585293	phage-phage	1.0
MT585275	MT585294	phage-phage	0.844573
MT585275	MT585295	phage-phage	1.0
MT585275	MT585296	phage-phage	1.0
MT585275	MT585297	phage-phage	0.844573
MT585275	MT585298	phage-phage	0.844573
MT585275	MT585299	phage-phage	0.844573
MT585275	MT585300	phage-phage	0.844573
MT585275	MT585301	phage-phage	0.844573
MT585275	MT585302	phage-phage	0.844573
MT585275	MT585303	phage-phage	0.844573
MT585275	MT585304	phage-phage	0.844573
MT585275	MT585305	phage-phage	0.844573
MT585275	MT585306	phage-phage	0.844573
MT585275	MT585307	phage-phage	0.844573
MT585275	MT585308	phage-phage	0.844573
MT585275	MT585309	phage-phage	0.844573
MT585275	MT585311	phage-phage	0.844573
MT585275	MT585312	phage-phage	0.844573
MT585275	MT585314	phage-phage	0.844573
MT585275	MT585315	phage-phage	0.844573
MT585276	MT585277	phage-phage	0.844573
MT585276	MT585278	phage-phage	1.0
MT585276	MT585279	phage-phage	1.0
MT585276	MT585280	phage-phage	0.844573
MT585276	MT585283	phage-phage	0.844573
MT585276	MT585284	phage-phage	0.844573
MT585276	MT585285	phage-phage	0.844573
MT585276	MT585286	phage-phage	0.844573
MT585276	MT585287	phage-phage	0.844573
MT585276	MT585288	phage-phage	0.844573
MT585276	MT585289	phage-phage	0.844573
MT585276	MT585290	phage-phage	1.0
MT585276	MT585291	phage-phage	1.0
MT585276	MT585292	phage-phage	0.844573
MT585276	MT585293	phage-phage	1.0
MT585276	MT585294	phage-phage	0.844573
MT585276	MT585295	phage-phage	1.0
MT585276	MT585296	phage-phage	1.0
MT585276	MT585297	phage-phage	0.844573
MT585276	MT585298	phage-phage	0.844573
MT585276	MT585299	phage-phage	0.844573
MT585276	MT585300	phage-phage	0.844573
MT585276	MT585301	phage-phage	0.844573
MT585276	MT585302	phage-phage	0.844573
MT585276	MT585303	phage-phage	0.844573
MT585276	MT585304	phage-phage	0.844573
MT585276	MT585305	phage-phage	0.844573
MT585276	MT585306	phage-phage	0.844573
MT585276	MT585307	phage-phage	0.844573
MT585276	MT585308	phage-phage	0.844573
MT585276	MT585309	phage-phage	0.844573
MT585276	MT585311	phage-phage	0.844573
MT585276	MT585312	phage-phage	0.844573
MT585276	MT585314	phage-phage	0.844573
MT585276	MT585315	phage-phage	0.844573
MT585277	MT585278	phage-phage	0.844573
MT585277	MT585279	phage-phage	0.844573
MT585277	MT585280	phage-phage	1.0
MT585277	MT585283	phage-phage	1.0
MT585277	MT585284	phage-phage	1.0
MT585277	MT585285	phage-phage	1.0
MT585277	MT585286	phage-phage	1.0
MT585277	MT585287	phage-phage	1.0
MT585277	MT585288	phage-phage	1.0
MT585277	MT585289	phage-phage	1.0
MT585277	MT585290	phage-phage	0.844573
MT585277	MT585291	phage-phage	0.844573
MT585277	MT585292	phage-phage	1.0
MT585277	MT585293	phage-phage	0.844573
MT585277	MT585294	phage-phage	1.0
MT585277	MT585295	phage-phage	0.844573
MT585277	MT585296	phage-phage	0.844573
MT585277	MT585297	phage-phage	1.0
MT585277	MT585298	phage-phage	1.0
MT585277	MT585299	phage-phage	1.0
MT585277	MT585300	phage-phage	1.0
MT585277	MT585301	phage-phage	1.0
MT585277	MT585302	phage-phage	1.0
MT585277	MT585303	phage-phage	1.0
MT585277	MT585304	phage-phage	1.0
MT585277	MT585305	phage-phage	1.0
MT585277	MT585306	phage-phage	1.0
MT585277	MT585307	phage-phage	1.0
MT585277	MT585308	phage-phage	1.0
MT585277	MT585309	phage-phage	1.0
MT585277	MT585311	phage-phage	1.0
MT585277	MT585312	phage-phage	1.0
MT585277	MT585314	phage-phage	1.0
MT585277	MT585315	phage-phage	1.0
MT585277	NC_041845	phage-phage	0.844573
MT585278	MT585279	phage-phage	1.0
MT585278	MT585280	phage-phage	0.844573
MT585278	MT585283	phage-phage	0.844573
MT585278	MT585284	phage-phage	0.844573
MT585278	MT585285	phage-phage	0.844573
MT585278	MT585286	phage-phage	0.844573
MT585278	MT585287	phage-phage	0.844573
MT585278	MT585288	phage-phage	0.844573
MT585278	MT585289	phage-phage	0.844573
MT585278	MT585290	phage-phage	1.0
MT585278	MT585291	phage-phage	1.0
MT585278	MT585292	phage-phage	0.844573
MT585278	MT585293	phage-phage	1.0
MT585278	MT585294	phage-phage	0.844573
MT585278	MT585295	phage-phage	1.0
MT585278	MT585296	phage-phage	1.0
MT585278	MT585297	phage-phage	0.844573
MT585278	MT585298	phage-phage	0.844573
MT585278	MT585299	phage-phage	0.844573
MT585278	MT585300	phage-phage	0.844573
MT585278	MT585301	phage-phage	0.844573
MT585278	MT585302	phage-phage	0.844573
MT585278	MT585303	phage-phage	0.844573
MT585278	MT585304	phage-phage	0.844573
MT585278	MT585305	phage-phage	0.844573
MT585278	MT585306	phage-phage	0.844573
MT585278	MT585307	phage-phage	0.844573
MT585278	MT585308	phage-phage	0.844573
MT585278	MT585309	phage-phage	0.844573
MT585278	MT585311	phage-phage	0.844573
MT585278	MT585312	phage-phage	0.844573
MT585278	MT585314	phage-phage	0.844573
MT585278	MT585315	phage-phage	0.844573
MT585279	MT585280	phage-phage	0.844573
MT585279	MT585283	phage-phage	0.844573
MT585279	MT585284	phage-phage	0.844573
MT585279	MT585285	phage-phage	0.844573
MT585279	MT585286	phage-phage	0.844573
MT585279	MT585287	phage-phage	0.844573
MT585279	MT585288	phage-phage	0.844573
MT585279	MT585289	phage-phage	0.844573
MT585279	MT585290	phage-phage	1.0
MT585279	MT585291	phage-phage	1.0
MT585279	MT585292	phage-phage	0.844573
MT585279	MT585293	phage-phage	1.0
MT585279	MT585294	phage-phage	0.844573
MT585279	MT585295	phage-phage	1.0
MT585279	MT585296	phage-phage	1.0
MT585279	MT585297	phage-phage	0.844573
MT585279	MT585298	phage-phage	0.844573
MT585279	MT585299	phage-phage	0.844573
MT585279	MT585300	phage-phage	0.844573
MT585279	MT585301	phage-phage	0.844573
MT585279	MT585302	phage-phage	0.844573
MT585279	MT585303	phage-phage	0.844573
MT585279	MT585304	phage-phage	0.844573
MT585279	MT585305	phage-phage	0.844573
MT585279	MT585306	phage-phage	0.844573
MT585279	MT585307	phage-phage	0.844573
MT585279	MT585308	phage-phage	0.844573
MT585279	MT585309	phage-phage	0.844573
MT585279	MT585311	phage-phage	0.844573
MT585279	MT585312	phage-phage	0.844573
MT585279	MT585314	phage-phage	0.844573
MT585279	MT585315	phage-phage	0.844573
MT585280	MT585283	phage-phage	1.0
MT585280	MT585284	phage-phage	1.0
MT585280	MT585285	phage-phage	1.0
MT585280	MT585286	phage-phage	1.0
MT585280	MT585287	phage-phage	1.0
MT585280	MT585288	phage-phage	1.0
MT585280	MT585289	phage-phage	1.0
MT585280	MT585290	phage-phage	0.844573
MT585280	MT585291	phage-phage	0.844573
MT585280	MT585292	phage-phage	1.0
MT585280	MT585293	phage-phage	0.844573
MT585280	MT585294	phage-phage	1.0
MT585280	MT585295	phage-phage	0.844573
MT585280	MT585296	phage-phage	0.844573
MT585280	MT585297	phage-phage	1.0
MT585280	MT585298	phage-phage	1.0
MT585280	MT585299	phage-phage	1.0
MT585280	MT585300	phage-phage	1.0
MT585280	MT585301	phage-phage	1.0
MT585280	MT585302	phage-phage	1.0
MT585280	MT585303	phage-phage	1.0
MT585280	MT585304	phage-phage	1.0
MT585280	MT585305	phage-phage	1.0
MT585280	MT585306	phage-phage	1.0
MT585280	MT585307	phage-phage	1.0
MT585280	MT585308	phage-phage	1.0
MT585280	MT585309	phage-phage	1.0
MT585280	MT585311	phage-phage	1.0
MT585280	MT585312	phage-phage	1.0
MT585280	MT585314	phage-phage	1.0
MT585280	MT585315	phage-phage	1.0
MT585280	NC_041845	phage-phage	0.844573
MT585281	MT585282	phage-phage	1.0
MT585281	NC_027125	phage-phage	0.871164
MT585282	NC_027125	phage-phage	0.871164
MT585283	MT585284	phage-phage	1.0
MT585283	MT585285	phage-phage	1.0
MT585283	MT585286	phage-phage	1.0
MT585283	MT585287	phage-phage	1.0
MT585283	MT585288	phage-phage	1.0
MT585283	MT585289	phage-phage	1.0
MT585283	MT585290	phage-phage	0.844573
MT585283	MT585291	phage-phage	0.844573
MT585283	MT585292	phage-phage	1.0
MT585283	MT585293	phage-phage	0.844573
MT585283	MT585294	phage-phage	1.0
MT585283	MT585295	phage-phage	0.844573
MT585283	MT585296	phage-phage	0.844573
MT585283	MT585297	phage-phage	1.0
MT585283	MT585298	phage-phage	1.0
MT585283	MT585299	phage-phage	1.0
MT585283	MT585300	phage-phage	1.0
MT585283	MT585301	phage-phage	1.0
MT585283	MT585302	phage-phage	1.0
MT585283	MT585303	phage-phage	1.0
MT585283	MT585304	phage-phage	1.0
MT585283	MT585305	phage-phage	1.0
MT585283	MT585306	phage-phage	1.0
MT585283	MT585307	phage-phage	1.0
MT585283	MT585308	phage-phage	1.0
MT585283	MT585309	phage-phage	1.0
MT585283	MT585311	phage-phage	1.0
MT585283	MT585312	phage-phage	1.0
MT585283	MT585314	phage-phage	1.0
MT585283	MT585315	phage-phage	1.0
MT585283	NC_041845	phage-phage	0.844573
MT585284	MT585285	phage-phage	1.0
MT585284	MT585286	phage-phage	1.0
MT585284	MT585287	phage-phage	1.0
MT585284	MT585288	phage-phage	1.0
MT585284	MT585289	phage-phage	1.0
MT585284	MT585290	phage-phage	0.844573
MT585284	MT585291	phage-phage	0.844573
MT585284	MT585292	phage-phage	1.0
MT585284	MT585293	phage-phage	0.844573
MT585284	MT585294	phage-phage	1.0
MT585284	MT585295	phage-phage	0.844573
MT585284	MT585296	phage-phage	0.844573
MT585284	MT585297	phage-phage	1.0
MT585284	MT585298	phage-phage	1.0
MT585284	MT585299	phage-phage	1.0
MT585284	MT585300	phage-phage	1.0
MT585284	MT585301	phage-phage	1.0
MT585284	MT585302	phage-phage	1.0
MT585284	MT585303	phage-phage	1.0
MT585284	MT585304	phage-phage	1.0
MT585284	MT585305	phage-phage	1.0
MT585284	MT585306	phage-phage	1.0
MT585284	MT585307	phage-phage	1.0
MT585284	MT585308	phage-phage	1.0
MT585284	MT585309	phage-phage	1.0
MT585284	MT585311	phage-phage	1.0
MT585284	MT585312	phage-phage	1.0
MT585284	MT585314	phage-phage	1.0
MT585284	MT585315	phage-phage	1.0
MT585284	NC_041845	phage-phage	0.844573
MT585285	MT585286	phage-phage	1.0
MT585285	MT585287	phage-phage	1.0
MT585285	MT585288	phage-phage	1.0
MT585285	MT585289	phage-phage	1.0
MT585285	MT585290	phage-phage	0.844573
MT585285	MT585291	phage-phage	0.844573
MT585285	MT585292	phage-phage	1.0
MT585285	MT585293	phage-phage	0.844573
MT585285	MT585294	phage-phage	1.0
MT585285	MT585295	phage-phage	0.844573
MT585285	MT585296	phage-phage	0.844573
MT585285	MT585297	phage-phage	1.0
MT585285	MT585298	phage-phage	1.0
MT585285	MT585299	phage-phage	1.0
MT585285	MT585300	phage-phage	1.0
MT585285	MT585301	phage-phage	1.0
MT585285	MT585302	phage-phage	1.0
MT585285	MT585303	phage-phage	1.0
MT585285	MT585304	phage-phage	1.0
MT585285	MT585305	phage-phage	1.0
MT585285	MT585306	phage-phage	1.0
MT585285	MT585307	phage-phage	1.0
MT585285	MT585308	phage-phage	1.0
MT585285	MT585309	phage-phage	1.0
MT585285	MT585311	phage-phage	1.0
MT585285	MT585312	phage-phage	1.0
MT585285	MT585314	phage-phage	1.0
MT585285	MT585315	phage-phage	1.0
MT585285	NC_041845	phage-phage	0.844573
MT585286	MT585287	phage-phage	1.0
MT585286	MT585288	phage-phage	1.0
MT585286	MT585289	phage-phage	1.0
MT585286	MT585290	phage-phage	0.844573
MT585286	MT585291	phage-phage	0.844573
MT585286	MT585292	phage-phage	1.0
MT585286	MT585293	phage-phage	0.844573
MT585286	MT585294	phage-phage	1.0
MT585286	MT585295	phage-phage	0.844573
MT585286	MT585296	phage-phage	0.844573
MT585286	MT585297	phage-phage	1.0
MT585286	MT585298	phage-phage	1.0
MT585286	MT585299	phage-phage	1.0
MT585286	MT585300	phage-phage	1.0
MT585286	MT585301	phage-phage	1.0
MT585286	MT585302	phage-phage	1.0
MT585286	MT585303	phage-phage	1.0
MT585286	MT585304	phage-phage	1.0
MT585286	MT585305	phage-phage	1.0
MT585286	MT585306	phage-phage	1.0
MT585286	MT585307	phage-phage	1.0
MT585286	MT585308	phage-phage	1.0
MT585286	MT585309	phage-phage	1.0
MT585286	MT585311	phage-phage	1.0
MT585286	MT585312	phage-phage	1.0
MT585286	MT585314	phage-phage	1.0
MT585286	MT585315	phage-phage	1.0
MT585286	NC_041845	phage-phage	0.844573
MT585287	MT585288	phage-phage	1.0
MT585287	MT585289	phage-phage	1.0
MT585287	MT585290	phage-phage	0.844573
MT585287	MT585291	phage-phage	0.844573
MT585287	MT585292	phage-phage	1.0
MT585287	MT585293	phage-phage	0.844573
MT585287	MT585294	phage-phage	1.0
MT585287	MT585295	phage-phage	0.844573
MT585287	MT585296	phage-phage	0.844573
MT585287	MT585297	phage-phage	1.0
MT585287	MT585298	phage-phage	1.0
MT585287	MT585299	phage-phage	1.0
MT585287	MT585300	phage-phage	1.0
MT585287	MT585301	phage-phage	1.0
MT585287	MT585302	phage-phage	1.0
MT585287	MT585303	phage-phage	1.0
MT585287	MT585304	phage-phage	1.0
MT585287	MT585305	phage-phage	1.0
MT585287	MT585306	phage-phage	1.0
MT585287	MT585307	phage-phage	1.0
MT585287	MT585308	phage-phage	1.0
MT585287	MT585309	phage-phage	1.0
MT585287	MT585311	phage-phage	1.0
MT585287	MT585312	phage-phage	1.0
MT585287	MT585314	phage-phage	1.0
MT585287	MT585315	phage-phage	1.0
MT585287	NC_041845	phage-phage	0.844573
MT585288	MT585289	phage-phage	1.0
MT585288	MT585290	phage-phage	0.844573
MT585288	MT585291	phage-phage	0.844573
MT585288	MT585292	phage-phage	1.0
MT585288	MT585293	phage-phage	0.844573
MT585288	MT585294	phage-phage	1.0
MT585288	MT585295	phage-phage	0.844573
MT585288	MT585296	phage-phage	0.844573
MT585288	MT585297	phage-phage	1.0
MT585288	MT585298	phage-phage	1.0
MT585288	MT585299	phage-phage	1.0
MT585288	MT585300	phage-phage	1.0
MT585288	MT585301	phage-phage	1.0
MT585288	MT585302	phage-phage	1.0
MT585288	MT585303	phage-phage	1.0
MT585288	MT585304	phage-phage	1.0
MT585288	MT585305	phage-phage	1.0
MT585288	MT585306	phage-phage	1.0
MT585288	MT585307	phage-phage	1.0
MT585288	MT585308	phage-phage	1.0
MT585288	MT585309	phage-phage	1.0
MT585288	MT585311	phage-phage	1.0
MT585288	MT585312	phage-phage	1.0
MT585288	MT585314	phage-phage	1.0
MT585288	MT585315	phage-phage	1.0
MT585288	NC_041845	phage-phage	0.844573
MT585289	MT585290	phage-phage	0.844573
MT585289	MT585291	phage-phage	0.844573
MT585289	MT585292	phage-phage	1.0
MT585289	MT585293	phage-phage	0.844573
MT585289	MT585294	phage-phage	1.0
MT585289	MT585295	phage-phage	0.844573
MT585289	MT585296	phage-phage	0.844573
MT585289	MT585297	phage-phage	1.0
MT585289	MT585298	phage-phage	1.0
MT585289	MT585299	phage-phage	1.0
MT585289	MT585300	phage-phage	1.0
MT585289	MT585301	phage-phage	1.0
MT585289	MT585302	phage-phage	1.0
MT585289	MT585303	phage-phage	1.0
MT585289	MT585304	phage-phage	1.0
MT585289	MT585305	phage-phage	1.0
MT585289	MT585306	phage-phage	1.0
MT585289	MT585307	phage-phage	1.0
MT585289	MT585308	phage-phage	1.0
MT585289	MT585309	phage-phage	1.0
MT585289	MT585311	phage-phage	1.0
MT585289	MT585312	phage-phage	1.0
MT585289	MT585314	phage-phage	1.0
MT585289	MT585315	phage-phage	1.0
MT585289	NC_041845	phage-phage	0.844573
MT585290	MT585291	phage-phage	1.0
MT585290	MT585292	phage-phage	0.844573
MT585290	MT585293	phage-phage	1.0
MT585290	MT585294	phage-phage	0.844573
MT585290	MT585295	phage-phage	1.0
MT585290	MT585296	phage-phage	1.0
MT585290	MT585297	phage-phage	0.844573
MT585290	MT585298	phage-phage	0.844573
MT585290	MT585299	phage-phage	0.844573
MT585290	MT585300	phage-phage	0.844573
MT585290	MT585301	phage-phage	0.844573
MT585290	MT585302	phage-phage	0.844573
MT585290	MT585303	phage-phage	0.844573
MT585290	MT585304	phage-phage	0.844573
MT585290	MT585305	phage-phage	0.844573
MT585290	MT585306	phage-phage	0.844573
MT585290	MT585307	phage-phage	0.844573
MT585290	MT585308	phage-phage	0.844573
MT585290	MT585309	phage-phage	0.844573
MT585290	MT585311	phage-phage	0.844573
MT585290	MT585312	phage-phage	0.844573
MT585290	MT585314	phage-phage	0.844573
MT585290	MT585315	phage-phage	0.844573
MT585291	MT585292	phage-phage	0.844573
MT585291	MT585293	phage-phage	1.0
MT585291	MT585294	phage-phage	0.844573
MT585291	MT585295	phage-phage	1.0
MT585291	MT585296	phage-phage	1.0
MT585291	MT585297	phage-phage	0.844573
MT585291	MT585298	phage-phage	0.844573
MT585291	MT585299	phage-phage	0.844573
MT585291	MT585300	phage-phage	0.844573
MT585291	MT585301	phage-phage	0.844573
MT585291	MT585302	phage-phage	0.844573
MT585291	MT585303	phage-phage	0.844573
MT585291	MT585304	phage-phage	0.844573
MT585291	MT585305	phage-phage	0.844573
MT585291	MT585306	phage-phage	0.844573
MT585291	MT585307	phage-phage	0.844573
MT585291	MT585308	phage-phage	0.844573
MT585291	MT585309	phage-phage	0.844573
MT585291	MT585311	phage-phage	0.844573
MT585291	MT585312	phage-phage	0.844573
MT585291	MT585314	phage-phage	0.844573
MT585291	MT585315	phage-phage	0.844573
MT585292	MT585293	phage-phage	0.844573
MT585292	MT585294	phage-phage	1.0
MT585292	MT585295	phage-phage	0.844573
MT585292	MT585296	phage-phage	0.844573
MT585292	MT585297	phage-phage	1.0
MT585292	MT585298	phage-phage	1.0
MT585292	MT585299	phage-phage	1.0
MT585292	MT585300	phage-phage	1.0
MT585292	MT585301	phage-phage	1.0
MT585292	MT585302	phage-phage	1.0
MT585292	MT585303	phage-phage	1.0
MT585292	MT585304	phage-phage	1.0
MT585292	MT585305	phage-phage	1.0
MT585292	MT585306	phage-phage	1.0
MT585292	MT585307	phage-phage	1.0
MT585292	MT585308	phage-phage	1.0
MT585292	MT585309	phage-phage	1.0
MT585292	MT585311	phage-phage	1.0
MT585292	MT585312	phage-phage	1.0
MT585292	MT585314	phage-phage	1.0
MT585292	MT585315	phage-phage	1.0
MT585292	NC_041845	phage-phage	0.844573
MT585293	MT585294	phage-phage	0.844573
MT585293	MT585295	phage-phage	1.0
MT585293	MT585296	phage-phage	1.0
MT585293	MT585297	phage-phage	0.844573
MT585293	MT585298	phage-phage	0.844573
MT585293	MT585299	phage-phage	0.844573
MT585293	MT585300	phage-phage	0.844573
MT585293	MT585301	phage-phage	0.844573
MT585293	MT585302	phage-phage	0.844573
MT585293	MT585303	phage-phage	0.844573
MT585293	MT585304	phage-phage	0.844573
MT585293	MT585305	phage-phage	0.844573
MT585293	MT585306	phage-phage	0.844573
MT585293	MT585307	phage-phage	0.844573
MT585293	MT585308	phage-phage	0.844573
MT585293	MT585309	phage-phage	0.844573
MT585293	MT585311	phage-phage	0.844573
MT585293	MT585312	phage-phage	0.844573
MT585293	MT585314	phage-phage	0.844573
MT585293	MT585315	phage-phage	0.844573
MT585294	MT585295	phage-phage	0.844573
MT585294	MT585296	phage-phage	0.844573
MT585294	MT585297	phage-phage	1.0
MT585294	MT585298	phage-phage	1.0
MT585294	MT585299	phage-phage	1.0
MT585294	MT585300	phage-phage	1.0
MT585294	MT585301	phage-phage	1.0
MT585294	MT585302	phage-phage	1.0
MT585294	MT585303	phage-phage	1.0
MT585294	MT585304	phage-phage	1.0
MT585294	MT585305	phage-phage	1.0
MT585294	MT585306	phage-phage	1.0
MT585294	MT585307	phage-phage	1.0
MT585294	MT585308	phage-phage	1.0
MT585294	MT585309	phage-phage	1.0
MT585294	MT585311	phage-phage	1.0
MT585294	MT585312	phage-phage	1.0
MT585294	MT585314	phage-phage	1.0
MT585294	MT585315	phage-phage	1.0
MT585294	NC_041845	phage-phage	0.844573
MT585295	MT585296	phage-phage	1.0
MT585295	MT585297	phage-phage	0.844573
MT585295	MT585298	phage-phage	0.844573
MT585295	MT585299	phage-phage	0.844573
MT585295	MT585300	phage-phage	0.844573
MT585295	MT585301	phage-phage	0.844573
MT585295	MT585302	phage-phage	0.844573
MT585295	MT585303	phage-phage	0.844573
MT585295	MT585304	phage-phage	0.844573
MT585295	MT585305	phage-phage	0.844573
MT585295	MT585306	phage-phage	0.844573
MT585295	MT585307	phage-phage	0.844573
MT585295	MT585308	phage-phage	0.844573
MT585295	MT585309	phage-phage	0.844573
MT585295	MT585311	phage-phage	0.844573
MT585295	MT585312	phage-phage	0.844573
MT585295	MT585314	phage-phage	0.844573
MT585295	MT585315	phage-phage	0.844573
MT585296	MT585297	phage-phage	0.844573
MT585296	MT585298	phage-phage	0.844573
MT585296	MT585299	phage-phage	0.844573
MT585296	MT585300	phage-phage	0.844573
MT585296	MT585301	phage-phage	0.844573
MT585296	MT585302	phage-phage	0.844573
MT585296	MT585303	phage-phage	0.844573
